destination_name,hashtag_source,post_url,short_code,caption,content_type,timestamp,likes,comments,views,location_name,owner_username,collected_date,source,engagement,upload_date
Labuan Bajo,#komodoisland,https://www.instagram.com/p/DZHHE-tEYJW/,DZHHE-tEYJW,"Arabica Flores medium to dark

#kopiflores 
#labuanbajoisland 
#arabica 
#oleholehlabuanbajo 
#komodoisland",Sidecar,2026-06-03 04:56:05+00:00,-1.0,0,0.0,,latoe_coffee,2026-06-03,Apify Instagram Scraper,-1.0,2026-06-03
Labuan Bajo,#pulaukomodo,https://www.instagram.com/p/DY6FXrIE8lM/,DY6FXrIE8lM,"Finished the tracking, now time to rest and enjoy a simple lunch together at our humble place 🤍🥾🍛
.
.
.
#SpiderWebRiceFields #GoloWesaHill #labuanbajo #labuanbajohomestay #pulaukomodo manggaraibarat nusatenggaratimur indonesia",Sidecar,2026-05-29 03:31:02+00:00,-1.0,0,0.0,"Flores, Indonesia",komachi.house,2026-06-03,Apify Instagram Scraper,-1.0,2026-05-29
Labuan Bajo,#pulaukomodo,https://www.instagram.com/p/DY6ElFaE5ym/,DY6ElFaE5ym,"🇨🇵 Thanks guys for dropping by and spending time with us.
.
.
.
#SpiderWebRiceFields #GoloWesaHill #labuanbajo #labuanbajohomestay #pulaukomodo manggaraibarat nusatenggaratimur indonesia",Sidecar,2026-05-29 03:24:07+00:00,-1.0,0,0.0,"Flores, Indonesia",komachi.house,2026-06-03,Apify Instagram Scraper,-1.0,2026-05-29
Labuan Bajo,#pulaukomodo,https://www.instagram.com/p/DYs_LQAk2BG/,DYs_LQAk2BG,"🇨🇭Thanks guys for dropping by and spending time with us.
.
.
.
#SpiderWebRiceFields #GoloWesaHill #labuanbajo #labuanbajohomestay #pulaukomodo manggaraibarat nusatenggaratimur indonesia",Sidecar,2026-05-24 01:26:47+00:00,-1.0,0,0.0,"Flores, Indonesia",komachi.house,2026-06-03,Apify Instagram Scraper,-1.0,2026-05-24
Labuan Bajo,#pulaukomodo,https://www.instagram.com/p/DYi7yG4kwct/,DYi7yG4kwct,"🇨🇵 Thanks Juliette & Matis for dropping by and spending time with us.
.
.
.
#SpiderWebRiceFields #GoloWesaHill #labuanbajo #labuanbajohomestay #pulaukomodo manggaraibarat nusatenggaratimur indonesia",Sidecar,2026-05-20 03:44:43+00:00,-1.0,0,0.0,"Flores, Indonesia",komachi.house,2026-06-03,Apify Instagram Scraper,-1.0,2026-05-20
Labuan Bajo,#pinkbeachkomodo,https://www.instagram.com/p/DY-839tgWKz/,DY-839tgWKz,"when your favorite color becomes a destination🌸🐚🪸🦌🏝️
#pinkbeach #labuanbajo #foryourpage #pinkbeachkomodo #labuanbajotrip",Sidecar,2026-05-31 00:53:00+00:00,-1.0,0,0.0,Pink Beach,karyasilalahi,2026-06-03,Apify Instagram Scraper,-1.0,2026-05-31
Labuan Bajo,#pinkbeachkomodo,https://www.instagram.com/p/DYyZnWmEvAB/,DYyZnWmEvAB,"Pink Beach🌊🪸🏖⛰🏝✨
•
•
•
#pinkbeachkomodo 
#labuanbajotrip 
#labuanbajo
#tripmurahlabuanbajo 
#opentriplabuanbajo",Sidecar,2026-05-26 03:54:00+00:00,-1.0,0,0.0,Pink Beach,bajowonder.trip,2026-06-03,Apify Instagram Scraper,-1.0,2026-05-26
Labuan Bajo,#pinkbeachkomodo,https://www.instagram.com/p/DYolo77Geok/,DYolo77Geok,"🪸

📍Pink Beach - Indonesia 🇮🇩 

#pinkbeach #snorkeling #komodo #pinkbeachkomodo #dronephotography",Sidecar,2026-05-22 08:26:41+00:00,-1.0,0,0.0,Pantai Merah (Pink Beach),__amrtn,2026-06-03,Apify Instagram Scraper,-1.0,2026-05-22
Labuan Bajo,#wisatalabuanbajo,https://www.instagram.com/p/DZGtDgcEjSU/,DZGtDgcEjSU,"Labuan Bajo beyond Padar & Komodo Island ✨🍃

Bukan cuma tentang pulau ikonik dan reptil purba, Labuan Bajo juga punya sisi tenang yang magis. Siap-siap dibuat takjub sama 3 hidden gems terbaik Flores:

✨ Goa Rangko – Berenang bebas layaknya di kolam renang pribadi dalam gua kapur berair biru jernih.
✨ Pantai Manjarite – Dermaga kayu estetik yang sepi dengan keindahan bawah laut yang super pristine.
✨ Air Terjun Cunca Wulang – Kemegahan dinding tebing batu ngarai berair hijau toska mirip Grand Canyon!

Mau ngerasain petualangan se-eksklusif ini? Yuk, rencanain liburan impianmu bareng Rajaka Wisata sekarang juga!

🎒 Gak perlu repot, tinggal nikmatin liburannya!
📲 Booking sekarang sebelum kehabisan!
📩 DM kami untuk info lengkap & reservasi
📞 WA: 082334555440
🏢 𝙗𝙮 𝘾𝙑. 𝙍𝘼𝙅𝘼𝙆𝘼 𝙈𝙐𝙇𝙏𝙄𝙅𝘼𝙎𝘼
🏢 RAJAKA WISATA Tour And Travel
Since 2013
📍 Office Malang | Yogyakarta | Bandung

#rajakawisata #hiddengems #wisatalabuanbajo #cuncawulang #goarangko",Sidecar,2026-06-03 01:08:41+00:00,-1.0,0,0.0,,rajakawisata,2026-06-03,Apify Instagram Scraper,-1.0,2026-06-03
Labuan Bajo,#wisatalabuanbajo,https://www.instagram.com/p/DYugt0yp7aq/,DYugt0yp7aq,"LABUAN BAJO, Insiden tragis terjadi di Air Terjun Cunca Wulang, Minggu (24/5/2026). Dua turis asal Austria, Jurgen Perjul (55) dan Astrid Perjul (57), meninggal dunia setelah jatuh dari jembatan gantung.

Peristiwa terjadi sekitar pukul 11.30 WITA saat korban melintas bersama rombongan. Jembatan yang sebelumnya dilalui tanpa masalah tiba-tiba ambruk karena penyangga patah.

Keduanya jatuh dari ketinggian ±10 meter dan menghantam bebatuan di bawah. Jembatan sepanjang 50 meter itu diduga sudah tidak layak, meski sempat direnovasi 2023.

Tim SAR mengevakuasi korban ke RSUD Komodo. Pemerintah daerah kini evaluasi keamanan fasilitas wisata.

Polres Manggarai Barat menyelidiki kasus ini, termasuk dugaan kelalaian pengelola, serta berkoordinasi dengan Kedubes Austria untuk pemulangan jenazah.

📰KOMODOPOS/MabarCenter

#cuncawulang 
#wisatalabuanbajo 
#kabarmabar 
#mabarcenter
#komodopos",Image,2026-05-24 15:39:08+00:00,-1.0,0,0.0,,komodopos,2026-06-03,Apify Instagram Scraper,-1.0,2026-05-24
Labuan Bajo,#wisatalabuanbajo,https://www.instagram.com/p/DXayHqVjOBs/,DXayHqVjOBs,"Mau liburan singkat tapi tetap dapat pengalaman luar biasa di laut Labuan Bajo?
Yuk join One Day Open Trip Nuca Molas dan nikmati keindahan pulau dengan pasir putih, laut super jernih, dan spot snorkeling yang cantik ✨
Cocok buat kamu yang:
✔ Liburan singkat di Labuan Bajo
✔ Solo traveler (bisa join open trip)
✔ Mau island hopping tanpa ribet
✨ Trip Highlights:
🐠 Snorkeling di spot terbaik
🏝️ Explore Pulau Nuca Molas
📸 Spot foto aesthetic
🌊 Laut biru sebening kristal
💰 Harga: (Rp. 1.500.000)
📅 Jadwal: Setiap hari / sesuai jadwal trip
📍 Start dari Labuan Bajo
⚠️ Kuota terbatas setiap trip!
Biasanya cepat penuh terutama weekend.
📩 Booking sekarang
DM / WhatsApp: (0878-6461-1721)
Jangan sampai kamu cuma lihat keindahannya dari feed orang lain 😉
Rencanakan Traveling anda bersama kami @lomboklalu_travel
.
.
.
Lombok Lalu Travel  - Traveling Anti Ribet -  - Pilihan Tepat Untuk Perjalanan Anda di Lombok 👍 

🌞Hub kami 💯% Pasti Deal !!
CV. Lombok Lalu
✉️ travellomboklalu@gmail.com
🔗 www.lomboklalutravel.com
☎️ +6287864611721 (Admin 1, Tlpn/WA)
☎️ +6281805202623 (Admin 2, Tlpn/WA) 

📍Jln. TGH.Ibrohim Kholidy Kediri Lombok Barat, NTB
══════*****═══════
.
#labuanbajo #opentriplabuanbajo #nucamolas #tripflores #wisatalabuanbajo #islandhoping #travelling",Image,2026-04-22 03:16:12+00:00,-1.0,0,0.0,Lombok Lalu Travel,lomboklalu_travel,2026-06-03,Apify Instagram Scraper,-1.0,2026-04-22
Likupang,#explorelikupang,https://www.instagram.com/p/DSPR73aE3lU/,DSPR73aE3lU,"Shine as the stars do, gracefully carrying the light with dignity 🌟

Attending the Grand Final of Nyong Noni Unsrat at Unsrat auditorium. What an honor to come back and serve my 1st duty in my own University not only as a student but as an Ambassador and representation of my family’s roots, North Minahasa.

im so delighted to meet and serve our duties togegher with  thee Noni Sulawesi Utara 2025, my fellow Regional Ambassadors from Wulan Waraney 2025, my good friend Puteri Hukum ‘25, and ofcourse other ambassadors.
This is also a special invitation for us because we get to witness our Utu Minahasa Utara’s last walk for his reign as a part of Nyong Noni Unsrat.

Thankyou @ikatannyongnoniunsrat for inviting us @kekeutu.minut @kekeutu.2025. We will be looking forward to future collaborations.

Special thankyou to my Awsome sisters for helping me throughout the whole day @zezinha.osoares @dirciabeatriz 💋💄

👗 Evening gown @goen.official_ 🫶🏻
💋 Makeup by me
💄 Products by @dirciabeatriz
💇🏻‍♀️ Hairdo by @zezinha.osoares
📸 lovely Official kak ze 😘 

@unsrat1961 @soalunsrat
#MinutHebat
#MinutTangguh
#ExploreLikupang
#MinahasaUtara
#KekeUtuMinahasaUtara
#Tourism",Sidecar,2025-12-14 09:25:07+00:00,510.0,18,0.0,,princesa.kamagi,2026-06-03,Apify Instagram Scraper,528.0,2025-12-14
Likupang,#explorelikupang,https://www.instagram.com/p/DK8dCQvyl8q/,DK8dCQvyl8q,"🌊🌊🌊📸💃@gloriakereh_ 

@manggis_travel buka Trip ke Pulau Lihaga guyss!! 

Jadwal Trip : 
28 Juni 2025
29 Juni  2025

Wa: 08520161338

Atau Wa link 👇
https://wa.me/message/6NGSR32AVIKDO1

SEGERA DAFTAR SEKARANG JUGA !!!
KUOTA TERBATAS...

www.manggistravel.com

#pulaulihaga #triplihaga 
#opentrip #opentripbunaken 
#lihagaisland #bunakenisland 
#likupang #pesonamanado 
#explorelikupang #manado",Sidecar,2025-06-16 02:16:47+00:00,517.0,11,0.0,,manadocommunity,2026-06-03,Apify Instagram Scraper,528.0,2025-06-16
Likupang,#explorelikupang,https://www.instagram.com/p/DE8tlu4TzZd/,DE8tlu4TzZd,"Pantai Paal di Desa Marinsow, kecamatan Likupang Timur, Kabupaten Minahasa Utara. Keindahan pasir putih, air laut yang berwarna biru, serta hamparan laut lepas ditambah wisata kulturalnya membuat Pantai Paal Likupang ini menjadi magnet bagi wisatawan domestik maupun mancanegara.

Wilayah ini selain masuk dalam Kawasan Ekonomi Khusus (KEK) Likupang, juga menjadi salah satu dari 5 destinasi wisata super prioritas di Indonesia. Nama Pantai Paal digunakan karena pantai ini ditanami pal sebagai pembatas kampung.

Waktu terbaik mengunjungi Pantai Paal adalah pada pagi hari karena menjelang siang kawasan pantai akan dipenuhi wisatawan. Posisi Pantai Paal menghadap ke timur yang didukung dengan pemandangan alam yang indah. Kawasan ini merupakan tempat yang tepat untuk melihat keindahan sunrise.

Wisatawan dapat duduk-duduk di sekitar pantai, bermain air, membaca buku, mendengarkan musik, atau makan di tempat ini. Bagi wisatawan yang ingin menikmati permainan memacu adrenalin, mereka dapat mencoba  berbagai permainan, seperti Banana Boat Sport Air dan UFO Boat. Pengunjung akan dikenakan tiket sebesar Rp 25.000 untuk permainan tersebut.

Pantai Paal mulai buka pada pukul 06.00-17.00 Wita. Rute ke Pantai Paal dan Jarak tempuh Pantai Paal dari Manado sekitar 60 kilometer dengan waktu tempuh lebih kurang 1,5 jam. Perjalanan akan melalui Jalan Ring Road, Jalan Ir. Soekarno, Jalan Sukur-Likupang, dan Jalan Likupang-Girian.

Untuk harga tiket Pantai Paal bagi wisatawan yang ingin melihat keindahaan dan berlibur di Pantai Paal akan dikenakan biaya masuk. Wisatawan yang menggunakan kendaraan roda dua akan dikenakan tiket masuk sebesar Rp 5.000. Untuk wisatawan yang menggunakan kendaraan roda empat akan dikenakan tiket masuk sebesar Rp 10.000.

📷 Courtesy of SIAN
Foto trip bersama @genpi.sulut 

#Likupang #exploreLikupang #pantaipal #KEKLikupang #DSPLikupang #Sulawesiutara #foto #fotograferindonesia #fotografijurnalistik #Genpi #GenPISulut #DiIndonesiaAja #WonderfulIndonesia #PesonaIndonesia #KomunitasinAJa #jalanjalandiindonesia",Sidecar,2025-01-18 01:33:04+00:00,443.0,11,0.0,Pantai Pall Marinsow Likupang,sianmalam,2026-06-03,Apify Instagram Scraper,454.0,2025-01-18
Likupang,#explorelikupang,https://www.instagram.com/p/DRQ4llXE0Av/,DRQ4llXE0Av,"1st duty as Keke and Utu Minut✨
attending the Annual Ordinary Congress for PSSI North Sulawesi.
Thankyou to our Tourism Department @pariwisataminut and @kekeutu.minut for the invitation. We got to meet our Regent Bpk @jouneganda_ , North Sulawesi KONI Secretary, and also officers of North Minahasa Health Department. It was such an honor🙏🏻😇
@kekeutu.2025 
#MinutHebat #MinutTangguh #explorelikupang #likupang #tourism #indonesia #minahasauyara",Sidecar,2025-11-20 03:50:43+00:00,299.0,6,0.0,,princesa.kamagi,2026-06-03,Apify Instagram Scraper,305.0,2025-11-20
Likupang,#explorelikupang,https://www.instagram.com/p/DHBQu3jTgHe/,DHBQu3jTgHe,"“Ternyata nyatanya nyata”
#paradise 
#explorelikupang 
#exploresulut #genpisulut 
#wonderfulindonesia",Sidecar,2025-03-10 12:59:54+00:00,284.0,4,0.0,Paradise Hotel Golf and Resort Likupang,suwandy_mokalu,2026-06-03,Apify Instagram Scraper,288.0,2025-03-10
Likupang,#likupangbeach,https://www.instagram.com/p/DIZzLABTpYq/,DIZzLABTpYq,"“Seas the day, with you” 🤍

#lihagaisland 
#likupangbeach 
#sulut 
#minahasautara",Sidecar,2025-04-13 22:14:00+00:00,270.0,0,0.0,Lihaga Island,lee_hongw,2026-06-03,Apify Instagram Scraper,270.0,2025-04-13
Likupang,#explorelikupang,https://www.instagram.com/p/DL6p--IShbU/,DL6p--IShbU,"Mari muliakan Pariwisata yang ada ditempat kita berpijak, sekaligus mensupport para pelaku pariwisata dan ekonomi kreatif (e-kraf).
Tong pe tampa Gaga!!!
.
.
.
#explorenorthsulawesi #explorenorthminahasa #explorelikupang #celebes #destinasipariwisatasuperprioritas #kawasanekonomikhusus #storynomicstourism #pariwisata #budaya",Image,2025-07-10 06:02:51+00:00,226.0,41,0.0,,genpi.minut,2026-06-03,Apify Instagram Scraper,267.0,2025-07-10
Likupang,#wisatalikupang,https://www.instagram.com/p/Cy78PwhyHpi/,Cy78PwhyHpi,"I NEVER REALISED HOW BEAUTIFUL THIS PLACE IS 🍃🌿

📍 BUKIT LARATA, LIKUPANG, MINAHASA UTARA

📸@rivchalytha 

Tetap jaga kebersihan ne friends!

===============================================

#bukitlarata #bukitlaratakinunang #bukitlaratalikupang #bukitlaratadesakinunang #bukitlarataminahasautara #likupang #wisatalikupang #minahasautara #exploreminut #exploresulut #suluttraveller #amazingsulut #wisatahitssulut #wisatahits #wisatasulut #wisataalam #wisataalamsulut #sulawesiutara #sulawesiutaraexplore #soalmanado #kotamanado #likupangbeach #pantaikinunang #kinunangbeach",Sidecar,2023-10-28 08:56:48+00:00,174.0,13,0.0,,billymaryokallautang,2026-06-03,Apify Instagram Scraper,187.0,2023-10-28
Likupang,#explorelikupang,https://www.instagram.com/p/DPiExCWDw6r/,DPiExCWDw6r,"Inilah sedikit potret dari Bukit Larata dengan nuansa moody dan gelap✨🍃 Ketika kamu punya drone, kamu punya segala angle☺️
.
📷 Sony A7C + Iphone + DJI Mini 4 Pro
Jangan lupa follow dan share untuk refrensi tempat menarik lainnya yaa😊
#exploremanado #bukitlarata #exploresulut #hiddengemmanado #explorelikupang",Sidecar,2025-10-08 03:01:26+00:00,159.0,12,0.0,Bukit Teletubbies Kinunang Timur,jashoeleash,2026-06-03,Apify Instagram Scraper,171.0,2025-10-08
Likupang,#likupangbeach,https://www.instagram.com/p/DYlcG_2EZYq/,DYlcG_2EZYq,"@sirehc_ 
Tllu bnya🪄

#likupangbeach 
#sulawesiutara",Sidecar,2026-05-21 03:05:41+00:00,106.0,2,0.0,"Likupang, Sulawesi Utara, Indonesia",cheriskau,2026-06-03,Apify Instagram Scraper,108.0,2026-05-21
Likupang,#likupangtimur,https://www.instagram.com/p/DMXe5kbJ8BJ/,DMXe5kbJ8BJ,"Escape to the edge of north sulawesi , our resort invites you to indulge in untouched beauty, crystal-clear waters, and breathtaking ocean views. Paradise isn’t just a dream, it’s our daily reality.
.
.
.
#paradise #viewofparadise #paradisehotel #drone #hotel #staycation #likupangtimur #manado #sulawesiutara",Image,2025-07-21 10:43:58+00:00,84.0,5,0.0,,manadoparadisehotel,2026-06-03,Apify Instagram Scraper,89.0,2025-07-21
Likupang,#likupang,https://www.instagram.com/p/DY_rN6DGUpo/,DY_rN6DGUpo,"""Dunia itu terlalu indah untuk dinikmati dari satu tempat saja.""🚀
.

.

.

.
#sulawesiutara #likupang #treveling #penjelajah #pesonaindonesia",Sidecar,2026-05-31 07:37:57+00:00,88.0,0,0.0,Pelabuhan Munte-Likupang,abdulvrse_,2026-06-03,Apify Instagram Scraper,88.0,2026-05-31
Likupang,#explorelikupang,https://www.instagram.com/p/DFnTE-iNxcj/,DFnTE-iNxcj,"قهوة حب 🫶 ☕️ …
-
-
-
#اكسبلور_explore#لايك#كومنت#اكسبلور_explore#أكسبلور#instalike#instalike#liker#like4like#liker#explorepage#instalike#like4like#explore#like4likelike#explorepage#explorelikupang#instalike",Sidecar,2025-02-03 14:28:45+00:00,86.0,1,0.0,Explore - اکسپلور,amonasiri52,2026-06-03,Apify Instagram Scraper,87.0,2025-02-03
Likupang,#explorelikupang,https://www.instagram.com/p/DCmE5CJy7TW/,DCmE5CJy7TW,"""LIKUPANG""

Berjarak sekitar 48 km dari Kota Manado, ada banyak hal yang bisa dieksplor di Likupang. Misalnya mengunjungi berbagai destinasi wisata perbukitan di Likupang. Mulai dari Bukit Pulisan hingga Bukit Larata. Destinasi wisata pantai di Likupang berikutnya adalah Pantai Paal. 

Berlokasi di Desa Marinsow, Kecamatan Likupang Timur, Pantai Paal dikenal dengan pemandangan eksotis dan air laut berwarna gradasi biru tosca yang cantik. Keindahan pemandangan laut di pantai tersebut sangat cocok untuk snorkeling, berjemur, atau sekadar menikmati hembusan angin dan mendengarkan deburan ombak menenangkan. Tentunya masih banyak pantai cantik di Likupang yang tak kalah menawan, seperti Pantai Pulisan, Pantai Sampiran, dan Pantai Surabaya.
.
#ExploreLikupang #DestinasiSuperPrioritas #KawasanEkonomiKhuhus #RelawanBaktiBatchVI #RelawanBaktiBUMN #BUMNUntukIndonesia #26TahunKementerianBUMN #BaktiBUMNUntukLikupang",Sidecar,2024-11-20 13:31:22+00:00,85.0,2,0.0,Likupang Timur - Minahasa Utara,rranggrainisafitri,2026-06-03,Apify Instagram Scraper,87.0,2024-11-20
Likupang,#likupangtimur,https://www.instagram.com/p/DMkVDSpTX0m/,DMkVDSpTX0m,"🪼[WEEK 1 RECAP]🪼

Hai tamang-tamang Niskala! 🙌🏻

Telah satu pekan berjalan setelah kedatangan torang di Desa Marinsow dan Desa Pulisan, Kec. Likupang Timur, Kab. Sulawesi Utara.

Sambutan dan senyuman hangat dari warga dan pemerintah setempat, torang menemukan rumah baru untuk belajar dan berkarya bersama. 🤗

Banyak kegiatan seru yang telah torang lalui, Ikuti terus keseruan torang! 👋🏻

#KKNPPMUGM
#LikupangTimur
#NiskalaLikupang

———————————————
Instagram: @niskalalikupang
Tiktok: niskalalikupang
Email: kknlikupang2025@gmail.com",Sidecar,2025-07-26 10:28:02+00:00,78.0,1,0.0,,niskalalikupang,2026-06-03,Apify Instagram Scraper,79.0,2025-07-26
Likupang,#likupangtimur,https://www.instagram.com/p/DPQYZkgEwH_/,DPQYZkgEwH_,"🌊 [PERPISAHAN DESA MARINSOW] 🌊

Hai, Tamang-tamang Niskala! 🫶🏻

Minggu terakhir di Desa Marinsow jadi momen yang paling berat. Dari awal kami datang dengan penuh semangat, disambut hangat oleh warga dan perangkat desa, hingga kini harus melangkah pergi dengan hati yang berat. Begitu banyak kenangan indah yang sulit dilupakan 🫂

Marinsow bukan hanya sekadar desa, tapi rumah kedua yang mengajarkan arti kebersamaan, ketulusan, dan kekeluargaan. Terima kasih sebesar-besarnya untuk seluruh warga yang hingga sekarang kami anggap keluarga, yang menerima kami dan menjadikan 50 hari di sini begitu berkesan 🌊

Marinsow akan selalu ada di hati kami, menjadi cerita indah yang takkan pernah terganti 🩵

#KKNPPMUGM
#LikupangTimur
#NiskalaLikupang

———————————————
Tiktok: niskalalikupang
Website : https://www.pesonalikupang.com/
Email: kknlikupang2025@gmail.com",Sidecar,2025-10-01 06:06:40+00:00,76.0,2,0.0,,niskalalikupang,2026-06-03,Apify Instagram Scraper,78.0,2025-10-01
Likupang,#wisatalikupang,https://www.instagram.com/p/Cy7-Wo8SaPk/,Cy7-Wo8SaPk,"WHAT A BEAUTIFUL PLACE THIS IS 🍃🌿

📍 BUKIT LARATA, LIKUPANG, MINUT

📸 @billymaryokallautang

Tetap jaga kebersihan ne guys!

===============================================

#bukitlarata #bukitlaratakinunang #bukitlaratalikupang #bukitlaratadesakinunang #bukitlarataminahasautara #likupang #wisatalikupang #minahasautara #exploreminut #exploresulut #suluttraveller #amazingsulut #wisatahitssulut #wisatahits #wisatasulut #wisataalam #wisataalamsulut #sulawesiutara #sulawesiutaraexplore #soalmanado #kotamanado #likupangbeach #pantaikinunang #kinunangbeach",Sidecar,2023-10-28 09:15:13+00:00,67.0,8,0.0,Bukit Larata,rivchalytha,2026-06-03,Apify Instagram Scraper,75.0,2023-10-28
Likupang,#likupangtimur,https://www.instagram.com/p/DNHXliJz60N/,DNHXliJz60N,"🪼[WEEK 2 RECAP]🪼

Hai tamang-tamang Niskala! 🤗

Dua pekan telah berjalan setelah mendapat sambutan dan kehangatan torang di Desa Marinsow dan Desa Pulisan, Kec. Likupang Timur, Kab. Minahasa Utara Prov.  Sulawesi Utara 🌊

Kedatangan korwil hingga kunjungan ke Pemerintah Daerah yang disambut dengan baik untuk mendukung dan berkolaborasi antar Pemerintah Daerah dengan Mahasiswa 🛥️

Banyak kegiatan seru yang akan torang lalui, Ikuti terus keseruan torang! 🔥

#KKNPPMUGM
#LikupangTimur
#NiskalaLikupang

———————————————
Instagram: @niskalalikupang
Tiktok: niskalalikupang
Email: kknlikupang2025@gmail.com",Sidecar,2025-08-09 01:03:36+00:00,67.0,0,0.0,,niskalalikupang,2026-06-03,Apify Instagram Scraper,67.0,2025-08-09
Likupang,#likupangtimur,https://www.instagram.com/p/DPwofhQkx-5/,DPwofhQkx-5,"🌊 [PERPISAHAN DESA PULISAN] 🌊

Halo, Tamang-tamang Niskala! 👋🏻

Desa Pulisan, Likupang Timur — tempat dimana cerita sederhana berubah menjadi kenangan yang tak akan pernah pudar 🤎

Lima puluh hari bersama warga yang hingga sekarang akan tetap menjadi keluarga, sungguh terasa hangat. Tawa anak-anak di sore hari, dan senyum tulus yang menyambut setiap langkah kami — semua kini menjadi bagian dari perjalanan yang tak terlupakan ✨

Terima kasih, Pulisan. Kebaikan dan kehangatanmu akan selalu abadi. Bukan perpisahan yang menyedihkan, tapi jeda sebelum rindu kembali membawa kami ke sini 🫶🏻

#KKNPPMUGM
#LikupangTimur
#NiskalaLikupang

———————————————
Tiktok: niskalalikupang
Website : https://www.pesonalikupang.com/
Email: kknlikupang2025@gmail.com",Sidecar,2025-10-13 18:42:59+00:00,66.0,0,0.0,,niskalalikupang,2026-06-03,Apify Instagram Scraper,66.0,2025-10-13
Likupang,#likupangbeach,https://www.instagram.com/p/DJQnTOKzAsX/,DJQnTOKzAsX,"Pante Pall akan selalu menjadi Mama dan Papa pe tempat Favorit karena ada banyak kenangan bahkan jauh sebelum ni pante jadi terkenal Mama dg Papa so tahu ni tempat yg memang gaga skali 😍🤩🤗

@meekanalaelwakulu bilang : Mama tinggal sini jo torang 🤣  #marijokaminut #likupangbeach",Sidecar,2025-05-05 05:08:30+00:00,64.0,0,0.0,Pante Paal Likupang,meisi_kalesaran,2026-06-03,Apify Instagram Scraper,64.0,2025-05-05
Likupang,#likupangtimur,https://www.instagram.com/p/DOK4MXFk5Yr/,DOK4MXFk5Yr,"🪼[WEEK 4 RECAP]🪼

Hai, Tamang-tamang Niskala🛥️
 
Minggu keempat KKN di Likupang Timur penuh cerita dan kebersamaan. Mulai dari bermain bersama anak-anak, mendampingi kegiatan masyarakat, berbagi ilmu di sekolah, hingga berkolaborasi dengan berbagai pihak untuk mendorong potensi desa🏖️

Setiap langkah kecil yang kami lakukan menjadi bagian dari perjalanan besar: menghadirkan semangat smart tourism, pemberdayaan ekonomi kreatif, serta pelestarian kearifan lokal Likupang🐠

Terima kasih Likupang, untuk senyum hangat dan pelukan erat. Mari terus melangkah bersama menuju keberlanjutan🐳

#KKNPPMUGM
#LikupangTimur
#NiskalaLikupang

———————————————
Instagram: @niskalalikupang
Tiktok: niskalalikupang
Email: kknlikupang2025@gmail.com",Sidecar,2025-09-04 06:17:38+00:00,62.0,0,0.0,,niskalalikupang,2026-06-03,Apify Instagram Scraper,62.0,2025-09-04
Likupang,#likupangbeach,https://www.instagram.com/p/DX3yszcmLA5/,DX3yszcmLA5,"KB Bank Vs Team BNI..
Kolaborasi yang solid mengalahkan kecerdasan individu.""
#golf #golfer #likupangbeach #team #beach",Sidecar,2026-05-03 09:38:01+00:00,56.0,0,0.0,Paradise Hotel Golf and Resort Likupang,kaligis_karel,2026-06-03,Apify Instagram Scraper,56.0,2026-05-03
Likupang,#likupangtimur,https://www.instagram.com/p/DPdmTTgE5DE/,DPdmTTgE5DE,"📚[KOLABORASI DEEPUBLISH]📚

Hai, Tamang- tamang Nikala! 👋🏻

Terima kasih sebesar-besarnya kami ucapkan kepada Deepublish atas kolaborasi dan kontribusinya bersama Niskala Likupang! 📚

Sebanyak 200 buku telah sampai di tangan anak-anak Desa Marinsow dan Pulisan, Likupang Timur — membuka jendela ilmu, menyalakan semangat baca, dan menumbuhkan mimpi di hati mereka💡

Setiap halaman adalah harapan, dan setiap buku adalah cahaya. Terima kasih sudah ikut menyalakan terang di Likupang 💛

#KKNPPMUGM
#LikupangTimur
#NiskalaLikupang

———————————————
Tiktok: niskalalikupang
Website : https://www.pesonalikupang.com/
Email: kknlikupang2025@gmail.com",Sidecar,2025-10-06 09:18:16+00:00,55.0,0,0.0,,niskalalikupang,2026-06-03,Apify Instagram Scraper,55.0,2025-10-06
Likupang,#likupangbeach,https://www.instagram.com/p/DKWcI2Gvy0e/,DKWcI2Gvy0e,"Thank You For Likupang✨
#likupangbeach #toranglikupang #pantaipallikupang #masukberanda #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp",Sidecar,2025-06-01 07:57:48+00:00,50.0,3,0.0,,matthew_moningka,2026-06-03,Apify Instagram Scraper,53.0,2025-06-01
